fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
13.3760588,11.00623941,26.2458782,12.86981939,0.098,14.6060588,14.2,2.369819392,1.2,0.604239412,11.01247882
13.30013494,11.00699865,26.09327123,12.79313629,0.069,14.53013494,14.2,2.293136292,1.2,0.575998651,11.0139973
13.38052931,11.00619471,26.25486392,12.87433461,0.065,14.61052931,14.2,2.374334608,1.2,0.571194707,11.01238941
13.35640335,11.00643597,26.20637074,12.84996739,0.09,14.58640335,14.2,2.349967388,1.2,0.596435966,11.01287193
13.29856019,11.0070144,26.09010599,12.7915458,0.07,14.52856019,14.2,2.291545796,1.2,0.577014398,11.0140288
13.91697648,11.00083024,27.33312273,13.41614625,0.093,15.14697648,14.2,2.91614625,1.2,0.593830235,11.00166047
13.33873634,11.00661264,26.17086003,12.8321237,0.081,14.56873634,14.2,2.332123699,1.2,0.587612637,11.01322527
13.03305765,11.00966942,25.55644588,12.52338823,0.083,14.26305765,14.2,2.023388229,1.2,0.592669423,11.01933885
13.18131529,11.00818685,25.85444372,12.67312844,0.062,14.41131529,14.2,2.173128439,1.2,0.570186847,11.01637369
13.93636675,11.00063633,27.37209717,13.43573042,0.08,15.16636675,14.2,2.935730417,1.2,0.580636333,11.00127267
13.2268648,11.00773135,25.94599825,12.71913345,0.087,14.4568648,14.2,2.21913345,1.2,0.594731352,11.0154627
13.51145749,11.00488543,26.51802955,13.00657206,0.091,14.74145749,14.2,2.506572063,1.2,0.595885425,11.00977085
13.06117423,11.00938826,25.61296019,12.55178597,0.075,14.29117423,14.2,2.051785967,1.2,0.584388258,11.01877652
13.6350227,11.00364977,26.76639563,13.13137293,0.087,14.8650227,14.2,2.63137293,1.2,0.590649773,11.00729955
13.59084055,11.00409159,26.6775895,13.08674895,0.077,14.82084055,14.2,2.586748954,1.2,0.581091595,11.00818319
13.87724451,11.00122755,27.25326146,13.37601695,0.069,15.10724451,14.2,2.876016952,1.2,0.570227555,11.00245511
13.96249157,11.00037508,27.42460806,13.46211649,0.08,15.19249157,14.2,2.96211649,1.2,0.580375084,11.00075017
13.87632133,11.00123679,27.25140588,13.37508454,0.152,15.10632133,14.2,2.875084545,1.2,0.653236787,11.00247357
13.89646458,11.00103535,27.29189381,13.39542923,0.152,15.12646458,14.2,2.895429228,1.2,0.653035354,11.00207071
13.48806097,11.00511939,26.47100255,12.98294158,0.114,14.71806097,14.2,2.482941581,1.2,0.61911939,11.01023878
13.14247757,11.00857522,25.77637992,12.63390235,0.054,14.37247757,14.2,2.133902349,1.2,0.562575224,11.01715045
13.49591704,11.00504083,26.48679325,12.99087621,0.054,14.72591704,14.2,2.490876211,1.2,0.55904083,11.01008166
13.98437015,11.0001563,27.468584,13.48421385,0.053,15.21437015,14.2,2.984213852,1.2,0.553156298,11.0003126
13.08116135,11.00918839,25.65313432,12.57197297,0.081,14.31116135,14.2,2.071972965,1.2,0.590188386,11.01837677
13.75692117,11.00243079,27.01141155,13.25449038,0.073,14.98692117,14.2,2.754490383,1.2,0.575430788,11.00486158
13.07150563,11.00928494,25.63372632,12.56222069,0.078,14.30150563,14.2,2.062220689,1.2,0.587284944,11.01856989
13.62763886,11.00372361,26.75155412,13.12391525,0.055,14.85763886,14.2,2.623915253,1.2,0.558723611,11.00744722
13.70745805,11.00292542,26.91199069,13.20453263,0.052,14.93745805,14.2,2.704532634,1.2,0.554925419,11.00585084
13.08040466,11.00919595,25.65161336,12.5712087,0.086,14.31040466,14.2,2.071208703,1.2,0.595195953,11.01839191
2.679089989,1.0032091,4.854970878,2.175880889,0.051,3.909089989,7.7,1.675880889,5.7,0.5542091,1.0064182
13.87258273,11.00127417,27.24389128,13.37130855,0.07,15.10258273,14.2,2.871308555,1.2,0.571274173,11.00254835
13.53956716,11.00460433,26.57453,13.03496284,0.081,14.76956716,14.2,2.534962835,1.2,0.585604328,11.00920866
13.91704837,11.00082952,27.33326723,13.41621885,0.09,15.14704837,14.2,2.916218855,1.2,0.590829516,11.00165903
13.51786241,11.00482138,26.53090345,13.01304104,0.07,14.74786241,14.2,2.513041038,1.2,0.574821376,11.00964275
13.14580281,11.00854197,25.78306365,12.63726084,0.086,14.37580281,14.2,2.13726084,1.2,0.594541972,11.01708394
13.25132216,11.00748678,25.99515754,12.74383538,0.081,14.48132216,14.2,2.243835382,1.2,0.588486778,11.01497356
13.37605685,11.00623943,26.24587428,12.86981742,0.074,14.60605685,14.2,2.369817422,1.2,0.580239431,11.01247886
13.42387877,11.00576121,26.34199633,12.91811756,0.074,14.65387877,14.2,2.418117559,1.2,0.579761212,11.01152242
13.87593278,11.00124067,27.25062489,13.37469211,0.078,15.10593278,14.2,2.874692111,1.2,0.579240672,11.00248134
13.01262742,11.00987373,25.51538111,12.50275369,0.077,14.24262742,14.2,2.002753694,1.2,0.586873726,11.01974745
13.74847456,11.00251525,26.99443386,13.2459593,0.072,14.97847456,14.2,2.745959304,1.2,0.574515254,11.00503051
13.37042034,11.0062958,26.23454488,12.86412454,0.075,14.60042034,14.2,2.364124541,1.2,0.581295797,11.01259159
13.31313789,11.00686862,26.11940716,12.80626927,0.084,14.54313789,14.2,2.306269269,1.2,0.590868621,11.01373724
13.59920629,11.00400794,26.69440464,13.09519835,0.09,14.82920629,14.2,2.595198352,1.2,0.594007937,11.00801587
13.92068425,11.00079316,27.34057535,13.41989109,0.084,15.15068425,14.2,2.919891094,1.2,0.584793157,11.00158631
13.63572705,11.00364273,26.76781137,13.13208432,0.073,14.86572705,14.2,2.632084321,1.2,0.576642729,11.00728546
13.19635698,11.00803643,25.88467754,12.68832055,0.09,14.42635698,14.2,2.188320553,1.2,0.59803643,11.01607286
13.21336052,11.00786639,25.91885464,12.70549412,0.125,14.44336052,14.2,2.205494122,1.2,0.632866395,11.01573279
13.68248032,11.0031752,26.86178545,13.17930512,0.107,14.91248032,14.2,2.679305125,1.2,0.610175197,11.00635039
13.43923157,11.00560768,26.37285546,12.93362389,0.107,14.66923157,14.2,2.433623888,1.2,0.612607684,11.01121537
13.72769182,11.00272308,26.95266056,13.22496874,0.122,14.95769182,14.2,2.724968739,1.2,0.624723082,11.00544616
13.49739833,11.00502602,26.48977065,12.99237232,0.1,14.72739833,14.2,2.492372317,1.2,0.605026017,11.01005203
13.73638909,11.00263611,26.97014208,13.23375298,0.2,14.96638909,14.2,2.733752983,1.2,0.702636109,11.00527222
13.44971222,11.00550288,26.39392156,12.94420934,0.088,14.67971222,14.2,2.44420934,1.2,0.593502878,11.01100576
13.76414922,11.00235851,27.02593994,13.26179072,0.088,14.99414922,14.2,2.761790716,1.2,0.590358508,11.00471702
13.95197265,11.00048027,27.40346502,13.45149237,0.088,15.18197265,14.2,2.951492372,1.2,0.588480274,11.00096055
13.34362644,11.00656374,26.18068915,12.83706271,0.088,14.57362644,14.2,2.337062707,1.2,0.594563736,11.01312747
13.99971441,11.00000286,27.49942596,13.49971155,0.099,15.22971441,14.2,2.999711554,1.2,0.599002856,11.00000571
13.09194542,11.00908055,25.6748103,12.58286488,0.085,14.32194542,14.2,2.082864877,1.2,0.594080546,11.01816109
13.35413678,11.00645863,26.20181492,12.84767815,0.086,14.58413678,14.2,2.347678146,1.2,0.592458632,11.01291726
13.70684513,11.00293155,26.91075872,13.20391359,0.105,14.93684513,14.2,2.703913586,1.2,0.607931549,11.0058631
13.62924981,11.0037075,26.75479212,13.12554231,0.088,14.85924981,14.2,2.625542308,1.2,0.591707502,11.007415
13.68908242,11.00310918,26.87505567,13.18597325,0.097,14.91908242,14.2,2.685973246,1.2,0.600109176,11.00621835
13.17431993,11.0082568,25.84038306,12.66606313,0.084,14.40431993,14.2,2.166063131,1.2,0.592256801,11.0165136
13.47969083,11.00520309,26.45417857,12.97448774,0.077,14.70969083,14.2,2.474487738,1.2,0.582203092,11.01040618
13.62061807,11.00379382,26.73744233,13.11682426,0.078,14.85061807,14.2,2.616824255,1.2,0.581793819,11.00758764
13.90040291,11.00099597,27.29980985,13.39940694,0.098,15.13040291,14.2,2.899406939,1.2,0.598995971,11.00199194
13.30609893,11.00693901,26.10525885,12.79915992,0.098,14.53609893,14.2,2.29915992,1.2,0.604939011,11.01387802
13.90590658,11.00094093,27.31087223,13.40496565,0.072,15.13590658,14.2,2.904965649,1.2,0.572940934,11.00188187
13.13625904,11.00863741,25.76388068,12.62762163,0.102,14.36625904,14.2,2.127621635,1.2,0.61063741,11.01727482
13.95010456,11.00049895,27.39971016,13.4496056,0.078,15.18010456,14.2,2.949605604,1.2,0.578498954,11.00099791
13.74877391,11.00251226,26.99503555,13.24626165,0.077,14.97877391,14.2,2.746261646,1.2,0.579512261,11.00502452
13.17326595,11.00826734,25.83826457,12.66499861,0.084,14.40326595,14.2,2.164998613,1.2,0.59226734,11.01653468
13.06475403,11.00935246,25.62015561,12.55540157,0.066,14.29475403,14.2,2.055401573,1.2,0.57535246,11.01870492
13.10312612,11.00896874,25.69728351,12.59415738,0.1,14.33312612,14.2,2.094157383,1.2,0.608968739,11.01793748
13.05856784,11.00941432,25.60772137,12.54915352,0.101,14.28856784,14.2,2.049153523,1.2,0.610414322,11.01882864
13.52532634,11.00474674,26.54590595,13.0205796,0.064,14.75532634,14.2,2.520579605,1.2,0.568746737,11.00949347
13.55667215,11.00443328,26.60891102,13.05223887,0.07,14.78667215,14.2,2.552238871,1.2,0.574433279,11.00886656
13.43326566,11.00566734,26.36086397,12.92759831,0.085,14.66326566,14.2,2.427598314,1.2,0.590667343,11.01133469
13.8326948,11.00167305,27.16371654,13.33102174,0.075,15.0626948,14.2,2.831021745,1.2,0.576673052,11.0033461
13.8716856,11.00128314,27.24208805,13.37040245,0.094,15.1016856,14.2,2.870402453,1.2,0.595283144,11.00256629
13.02814347,11.00971857,25.54656838,12.51842491,0.078,14.25814347,14.2,2.018424907,1.2,0.587718565,11.01943713
13.68696253,11.00313037,26.87079468,13.18383215,0.067,14.91696253,14.2,2.683832151,1.2,0.570130375,11.00626075
13.82552048,11.0017448,27.14929616,13.32377568,0.079,15.05552048,14.2,2.823775684,1.2,0.580744795,11.00348959
13.74496535,11.00255035,26.98738036,13.24241501,0.171,14.97496535,14.2,2.742415006,1.2,0.673550346,11.00510069
2.645498673,1.003545013,4.787452332,2.141953659,0.074,3.875498673,7.7,1.641953659,5.7,0.577545013,1.007090027
13.60159275,11.00398407,26.69920142,13.09760867,0.092,14.83159275,14.2,2.597608674,1.2,0.595984073,11.00796815
13.21811231,11.00781888,25.92840574,12.71029343,0.092,14.44811231,14.2,2.210293429,1.2,0.599818877,11.01563775
2.037093919,1.009629061,3.564558776,1.527464858,0.05,3.267093919,7.7,1.027464858,5.7,0.559629061,1.019258122
13.76919885,11.00230801,27.03608969,13.26689084,0.095,14.99919885,14.2,2.766890837,1.2,0.597308012,11.00461602
13.7921774,11.00207823,27.08227658,13.29009918,0.095,15.0221774,14.2,2.790099179,1.2,0.597078226,11.00415645
13.83965167,11.00160348,27.17769986,13.33804819,0.118,15.06965167,14.2,2.838048187,1.2,0.619603483,11.00320697
13.23569316,11.00764307,25.96374324,12.72805009,0.095,14.46569316,14.2,2.228050087,1.2,0.602643068,11.01528614
13.78639193,11.00213608,27.07064778,13.28425585,0.118,15.01639193,14.2,2.784255852,1.2,0.620136081,11.00427216
13.09435448,11.00905646,25.67965251,12.58529803,0.085,14.32435448,14.2,2.085298026,1.2,0.594056455,11.01811291
13.15379062,11.00846209,25.79911914,12.64532852,0.075,14.38379062,14.2,2.145328524,1.2,0.583462094,11.01692419
13.51816556,11.00481834,26.53151277,13.01334721,0.078,14.74816556,14.2,2.513347215,1.2,0.582818344,11.00963669
13.90063012,11.0009937,27.30026655,13.39963642,0.094,15.13063012,14.2,2.899636424,1.2,0.594993699,11.0019874
13.64619697,11.00353803,26.78885591,13.14265894,0.092,14.87619697,14.2,2.642658938,1.2,0.59553803,11.00707606
13.30775643,11.00692244,26.10859043,12.800834,0.085,14.53775643,14.2,2.300833997,1.2,0.591922436,11.01384487
13.12331478,11.00876685,25.73786271,12.61454793,0.075,14.35331478,14.2,2.114547927,1.2,0.583766852,11.0175337
13.23081567,11.00769184,25.95393949,12.72312382,0.226,14.46081567,14.2,2.223123824,1.2,0.733691843,11.01538369
13.15044381,11.00849556,25.79239206,12.64194825,0.226,14.38044381,14.2,2.141948249,1.2,0.734495562,11.01699112
13.66701435,11.00332986,26.83069885,13.1636845,0.25,14.89701435,14.2,2.663684497,1.2,0.753329856,11.00665971
2.636957857,1.003630421,4.770285293,2.133327436,0.095,3.866957857,7.7,1.633327436,5.7,0.598630421,1.007260843
13.61981982,11.0038018,26.73583785,13.11601802,0.07,14.84981982,14.2,2.616018023,1.2,0.573801802,11.0076036
2.412079074,1.005879209,4.318278938,1.906199864,0.095,3.642079074,7.7,1.406199864,5.7,0.600879209,1.011758419
13.15590375,11.00844096,25.80336654,12.64746279,0.075,14.38590375,14.2,2.14746279,1.2,0.583440962,11.01688192
13.71936676,11.00280633,26.93592718,13.21656042,0.07,14.94936676,14.2,2.716560424,1.2,0.572806332,11.00561266
13.06734507,11.00932655,25.62536359,12.55801852,0.078,14.29734507,14.2,2.058018522,1.2,0.587326549,11.0186531
13.86814225,11.00131858,27.23496591,13.36682367,0.079,15.09814225,14.2,2.866823668,1.2,0.580318578,11.00263716
13.75264443,11.00247356,27.0028153,13.25017087,0.103,14.98264443,14.2,2.750170872,1.2,0.605473556,11.00494711
13.66799746,11.00332003,26.8326749,13.16467744,0.083,14.89799746,14.2,2.664677439,1.2,0.586320025,11.00664005
13.07678336,11.00923217,25.64433455,12.56755119,0.085,14.30678336,14.2,2.067551194,1.2,0.594232166,11.01846433
13.56060436,11.00439396,26.61681476,13.0562104,0.063,14.79060436,14.2,2.556210402,1.2,0.567393956,11.00878791
13.12255561,11.00877444,25.73633677,12.61378116,0.089,14.35255561,14.2,2.113781164,1.2,0.597774444,11.01754889
13.57285827,11.00427142,26.64144513,13.06858686,0.089,14.80285827,14.2,2.568586857,1.2,0.593271417,11.00854283
13.61264154,11.00387358,26.7214095,13.10876796,0.083,14.84264154,14.2,2.608767959,1.2,0.586873585,11.00774717
13.36670904,11.00633291,26.22708517,12.86037613,0.074,14.59670904,14.2,2.360376129,1.2,0.58033291,11.01266582
13.90480337,11.00095197,27.30865478,13.40385141,0.093,15.13480337,14.2,2.903851407,1.2,0.593951966,11.00190393
13.27604273,11.00723957,26.04484589,12.76880316,0.091,14.50604273,14.2,2.268803159,1.2,0.598239573,11.01447915
13.27427365,11.00725726,26.04129004,12.76701639,0.094,14.50427365,14.2,2.267016388,1.2,0.601257263,11.01451453
13.05161112,11.00948389,25.59373836,12.54212723,0.108,14.28161112,14.2,2.042127235,1.2,0.617483889,11.01896778
2.020944766,1.009790552,3.532098979,1.511154213,0.06,3.250944766,7.7,1.011154213,5.7,0.569790552,1.019581105
13.20396133,11.00796039,25.89996228,12.69600095,0.059,14.43396133,14.2,2.196000946,1.2,0.566960387,11.01592077
13.19184002,11.0080816,25.87559843,12.68375842,0.084,14.42184002,14.2,2.183758417,1.2,0.5920816,11.0161632
2.834329566,1.001656704,5.167002427,2.332672861,0.07,4.064329566,7.7,1.832672861,5.7,0.571656704,1.003313409
13.75935028,11.0024065,27.01629407,13.25694379,0.084,14.98935028,14.2,2.756943786,1.2,0.586406497,11.00481299
13.55423442,11.00445766,26.60401119,13.04977677,0.094,14.78423442,14.2,2.549776767,1.2,0.598457656,11.00891531
13.03491462,11.00965085,25.56017839,12.52526377,0.096,14.26491462,14.2,2.025263768,1.2,0.605650854,11.01930171
13.89669085,11.00103309,27.29234861,13.39565776,0.086,15.12669085,14.2,2.895657761,1.2,0.587033091,11.00206618
13.40996726,11.00590033,26.31403419,12.90406693,0.059,14.63996726,14.2,2.404066931,1.2,0.564900327,11.01180065
13.0695722,11.00930428,25.62984012,12.56026792,0.071,14.2995722,14.2,2.060267923,1.2,0.580304278,11.01860856
13.77637808,11.00223622,27.05051995,13.27414186,0.078,15.00637808,14.2,2.774141863,1.2,0.580236219,11.00447244
13.59238877,11.00407611,26.68070143,13.08831266,0.082,14.82238877,14.2,2.588312661,1.2,0.586076112,11.00815222
13.90208719,11.00097913,27.30319526,13.40110807,0.088,15.13208719,14.2,2.901108066,1.2,0.588979128,11.00195826
13.64406272,11.00355937,26.78456607,13.14050335,0.071,14.87406272,14.2,2.640503346,1.2,0.574559373,11.00711875
13.46110584,11.00538894,26.41682274,12.9557169,0.081,14.69110584,14.2,2.455716897,1.2,0.586388942,11.01077788
13.99834172,11.00001658,27.49666685,13.49832513,0.071,15.22834172,14.2,2.998325133,1.2,0.571016583,11.00003317
13.6273039,11.00372696,26.75088083,13.12357694,0.096,14.8573039,14.2,2.623576935,1.2,0.599726961,11.00745392
13.66889448,11.00331106,26.83447791,13.16558343,0.085,14.89889448,14.2,2.665583429,1.2,0.588311055,11.00662211
13.22656009,11.0077344,25.94538577,12.71882569,0.072,14.45656009,14.2,2.218825686,1.2,0.579734399,11.0154688
13.04695535,11.00953045,25.58438025,12.5374249,0.092,14.27695535,14.2,2.037424903,1.2,0.601530447,11.01906089
13.08929712,11.00910703,25.66948722,12.5801901,0.11,14.31929712,14.2,2.080190095,1.2,0.619107029,11.01821406
2.267293084,1.007327069,4.027259099,1.759966015,0.075,3.497293084,7.7,1.259966015,5.7,0.582327069,1.014654138
13.42499795,11.00575002,26.34424588,12.91924793,0.083,14.65499795,14.2,2.419247931,1.2,0.58875002,11.01150004
13.04763504,11.00952365,25.58574644,12.53811139,0.081,14.27763504,14.2,2.038111394,1.2,0.59052365,11.0190473
13.74422331,11.00255777,26.98588884,13.24166554,0.077,14.97422331,14.2,2.741665539,1.2,0.579557767,11.00511553
13.03260785,11.00967392,25.55554177,12.52293392,0.058,14.26260785,14.2,2.022933924,1.2,0.567673922,11.01934784
13.48077537,11.00519225,26.45635849,12.97558312,0.148,14.71077537,14.2,2.475583121,1.2,0.653192246,11.01038449
13.9525637,11.00047436,27.40465304,13.45208934,0.079,15.1825637,14.2,2.952089338,1.2,0.579474363,11.00094873
13.7412524,11.00258748,26.97991733,13.23866493,0.079,14.9712524,14.2,2.738664928,1.2,0.581587476,11.00517495
13.21332976,11.0078667,25.91879282,12.70546306,0.079,14.44332976,14.2,2.205463059,1.2,0.586866702,11.0157334
13.27845277,11.00721547,26.04969006,12.77123729,0.122,14.50845277,14.2,2.271237293,1.2,0.629215472,11.01443094
13.12346114,11.00876539,25.7381569,12.61469575,0.088,14.35346114,14.2,2.114695753,1.2,0.596765389,11.01753078
13.49573273,11.00504267,26.48642279,12.99069006,0.076,14.72573273,14.2,2.490690059,1.2,0.581042673,11.01008535
13.11038003,11.0088962,25.71186385,12.60148383,0.078,14.34038003,14.2,2.101483827,1.2,0.5868962,11.0177924
13.00468587,11.00995314,25.4994186,12.49473273,0.08,14.23468587,14.2,1.994732729,1.2,0.589953141,11.01990628
13.03642593,11.00963574,25.56321613,12.52679019,0.077,14.26642593,14.2,2.026790193,1.2,0.586635741,11.01927148
2.118564806,1.008814352,3.72831526,1.609750454,0.124,3.348564806,7.7,1.109750454,5.7,0.632814352,1.017628704
2.607212796,1.003927872,4.710497719,2.103284924,0.124,3.837212796,7.7,1.603284924,5.7,0.627927872,1.007855744
13.55654249,11.00443458,26.60865041,13.05210792,0.098,14.78654249,14.2,2.552107918,1.2,0.602434575,11.00886915
13.1528417,11.00847158,25.79721181,12.64437011,0.098,14.3828417,14.2,2.144370114,1.2,0.606471583,11.01694317
13.70180575,11.00298194,26.90062956,13.19882381,0.097,14.93180575,14.2,2.698823806,1.2,0.599981943,11.00596389
13.52782428,11.00472176,26.55092679,13.02310252,0.111,14.75782428,14.2,2.523102518,1.2,0.615721757,11.00944351
13.51938768,11.00480612,26.53396924,13.01458156,0.097,14.74938768,14.2,2.514581558,1.2,0.601806123,11.00961225
13.95562656,11.00044373,27.41080939,13.45518283,0.105,15.18562656,14.2,2.955182826,1.2,0.605443734,11.00088747
13.68433167,11.00315668,26.86550666,13.18117499,0.087,14.91433167,14.2,2.68117499,1.2,0.590156683,11.00631337
13.31652563,11.00683474,26.12621651,12.80969088,0.105,14.54652563,14.2,2.309690884,1.2,0.611834744,11.01366949
13.27590978,11.0072409,26.04457867,12.76866888,0.073,14.50590978,14.2,2.268668882,1.2,0.580240902,11.0144818
13.11269983,11.008873,25.71652666,12.60382683,0.065,14.34269983,14.2,2.103826829,1.2,0.573873002,11.017746
13.07864364,11.00921356,25.64807372,12.56943008,0.086,14.30864364,14.2,2.069430076,1.2,0.595213564,11.01842713
13.223663,11.00776337,25.93956263,12.71589963,0.084,14.453663,14.2,2.215899631,1.2,0.59176337,11.01552674
13.39486757,11.00605132,26.28368381,12.88881624,0.143,14.62486757,14.2,2.388816243,1.2,0.649051324,11.01210265
13.89747378,11.00102526,27.29392229,13.39644851,0.067,15.12747378,14.2,2.896448514,1.2,0.568025262,11.00205052
13.3833894,11.00616611,26.26061269,12.87722329,0.071,14.6133894,14.2,2.377223294,1.2,0.577166106,11.01233221
13.38492927,11.00615071,26.26370784,12.87877857,0.071,14.61492927,14.2,2.378778567,1.2,0.577150707,11.01230141
13.2258007,11.00774199,25.94385941,12.71805871,0.071,14.4558007,14.2,2.218058709,1.2,0.578741993,11.01548399
13.96340077,11.00036599,27.42643555,13.46303478,0.071,15.19340077,14.2,2.963034781,1.2,0.571365992,11.00073198
13.4801129,11.00519887,26.45502693,12.97491403,0.071,14.7101129,14.2,2.474914027,1.2,0.576198871,11.01039774
13.02645895,11.00973541,25.54318249,12.51672354,0.115,14.25645895,14.2,2.01672354,1.2,0.62473541,11.01947082
13.05108041,11.0094892,25.59267162,12.54159121,0.107,14.28108041,14.2,2.041591212,1.2,0.616489196,11.01897839
13.51309469,11.00486905,26.52132033,13.00822564,0.07,14.74309469,14.2,2.508225638,1.2,0.574869053,11.00973811
13.45026386,11.00549736,26.39503035,12.94476649,0.066,14.68026386,14.2,2.444766494,1.2,0.571497361,11.01099472
2.13061805,1.00869382,3.75254228,1.62192423,0.068,3.36061805,7.7,1.12192423,5.7,0.57669382,1.017387639
13.45314455,11.00546855,26.40082055,12.947676,0.106,14.68314455,14.2,2.447676,1.2,0.611468554,11.01093711
13.44419123,11.00555809,26.38282437,12.93863314,0.104,14.67419123,14.2,2.43863314,1.2,0.609558088,11.01111618
13.61582133,11.00384179,26.72780088,13.11197954,0.079,14.84582133,14.2,2.611979544,1.2,0.582841787,11.00768357
13.14302591,11.00856974,25.77748208,12.63445617,0.074,14.37302591,14.2,2.134456167,1.2,0.582569741,11.01713948
13.12694831,11.00873052,25.7451661,12.61821779,0.087,14.35694831,14.2,2.118217793,1.2,0.595730517,11.01746103
13.75967261,11.00240327,27.01694195,13.25726934,0.106,14.98967261,14.2,2.757269338,1.2,0.608403274,11.00480655
13.72079401,11.00279206,26.93879596,13.21800195,0.073,14.95079401,14.2,2.718001949,1.2,0.57579206,11.00558412
13.33598009,11.0066402,26.16531998,12.82933989,0.074,14.56598009,14.2,2.329339891,1.2,0.580640199,11.0132804
13.12466616,11.00875334,25.74057899,12.61591283,0.096,14.35466616,14.2,2.115912826,1.2,0.604753338,11.01750668
13.43189765,11.00568102,26.35811427,12.92621662,0.074,14.66189765,14.2,2.426216624,1.2,0.579681024,11.01136205
13.84014385,11.00159856,27.17868913,13.33854528,0.08,15.07014385,14.2,2.838545284,1.2,0.581598562,11.00319712
13.09453143,11.00905469,25.68000818,12.58547675,0.076,14.32453143,14.2,2.085476748,1.2,0.585054686,11.01810937
13.49704739,11.00502953,26.48906525,12.99201786,0.05,14.72704739,14.2,2.492017864,1.2,0.555029526,11.01005905
13.89281138,11.00107189,27.28455087,13.39173949,0.092,15.12281138,14.2,2.891739493,1.2,0.593071886,11.00214377
13.50456066,11.00495439,26.50416694,12.99960627,0.084,14.73456066,14.2,2.499606272,1.2,0.588954393,11.00990879
13.94184116,11.00058159,27.38310073,13.44125957,0.222,15.17184116,14.2,2.941259571,1.2,0.722581588,11.00116318
13.37957383,11.00620426,26.2529434,12.87336957,0.082,14.60957383,14.2,2.373369567,1.2,0.588204262,11.01240852
13.51567985,11.0048432,26.5265165,13.01083665,0.059,14.74567985,14.2,2.510836649,1.2,0.563843201,11.0096864
13.40799232,11.00592008,26.31006456,12.90207224,0.082,14.63799232,14.2,2.402072243,1.2,0.587920077,11.01184015
2.164415827,1.008355842,3.820475812,1.656059985,0.083,3.394415827,7.7,1.156059985,5.7,0.591355842,1.016711683
13.14933122,11.00850669,25.79015575,12.64082453,0.074,14.37933122,14.2,2.140824532,1.2,0.582506688,11.01701338
13.42107822,11.00578922,26.33636723,12.915289,0.079,14.65107822,14.2,2.415289005,1.2,0.584789218,11.01157844
13.47206997,11.0052793,26.43886065,12.96679067,0.074,14.70206997,14.2,2.466790673,1.2,0.5792793,11.0105586
13.71012473,11.00289875,26.9173507,13.20722597,0.084,14.94012473,14.2,2.707225974,1.2,0.586898753,11.00579751
13.87045735,11.00129543,27.23961928,13.36916193,0.064,15.10045735,14.2,2.869161926,1.2,0.565295426,11.00259085
13.03491206,11.00965088,25.56017325,12.52526118,0.084,14.26491206,14.2,2.025261184,1.2,0.593650879,11.01930176
13.10562168,11.00894378,25.70229958,12.5966779,0.084,14.33562168,14.2,2.096677896,1.2,0.592943783,11.01788757
13.64793901,11.00352061,26.79235742,13.1444184,0.081,14.87793901,14.2,2.644418404,1.2,0.58452061,11.00704122
13.89889858,11.00101101,27.29678614,13.39788756,0.06,15.12889858,14.2,2.897887564,1.2,0.561011014,11.00202203
13.14806928,11.00851931,25.78761925,12.63954997,0.07,14.37806928,14.2,2.13954997,1.2,0.578519307,11.01703861
13.99347878,11.00006521,27.48689236,13.49341357,0.094,15.22347878,14.2,2.993413572,1.2,0.594065212,11.00013042
13.70551231,11.00294488,26.90807974,13.20256743,0.078,14.93551231,14.2,2.702567434,1.2,0.580944877,11.00588975
13.6943179,11.00305682,26.88557898,13.19126108,0.059,14.9243179,14.2,2.691261078,1.2,0.562056821,11.00611364
13.67616946,11.00323831,26.84910061,13.17293115,0.078,14.90616946,14.2,2.672931153,1.2,0.581238305,11.00647661
13.30472091,11.00695279,26.10248903,12.79776812,0.059,14.53472091,14.2,2.297768121,1.2,0.565952791,11.01390558
13.19668081,11.00803319,25.88532844,12.68864762,0.07,14.42668081,14.2,2.188647622,1.2,0.578033192,11.01606638
13.49629275,11.00503707,26.48754842,12.99125567,0.095,14.72629275,14.2,2.491255674,1.2,0.600037073,11.01007415
13.30069831,11.00699302,26.09440361,12.7937053,0.039,14.53069831,14.2,2.293705298,1.2,0.545993017,11.01398603
13.67410108,11.00325899,26.84494317,13.17084209,0.157,14.90410108,14.2,2.67084209,1.2,0.660258989,11.00651798
13.35069345,11.00649307,26.19489383,12.84420038,0.097,14.58069345,14.2,2.344200382,1.2,0.603493066,11.01298613
13.0785337,11.00921466,25.64785274,12.56931904,0.087,14.3085337,14.2,2.069319038,1.2,0.596214663,11.01842933
13.16480034,11.008352,25.82124868,12.65644834,0.422,14.39480034,14.2,2.156448342,1.2,0.930351997,11.01670399
13.59726515,11.00402735,26.69050295,13.0932378,0.084,14.82726515,14.2,2.593237799,1.2,0.588027349,11.0080547
13.92097985,11.0007902,27.34116951,13.42018965,0.084,15.15097985,14.2,2.920189653,1.2,0.584790201,11.0015804
2.960340222,1.000396598,5.420283847,2.459943625,0.034,4.190340222,7.7,1.959943625,5.7,0.534396598,1.000793196
13.8068389,11.00193161,27.1117462,13.30490729,0.066,15.0368389,14.2,2.804907294,1.2,0.567931611,11.00386322
13.33529377,11.00664706,26.16394047,12.8286467,0.066,14.56529377,14.2,2.328646704,1.2,0.572647062,11.01329412
